學校代碼,學校名稱,日間∕進修別,教師學歷,一般教師(含客座及講座)-教授-男,一般教師(含客座及講座)-教授-女,一般教師(含客座及講座)-副教授-男,一般教師(含客座及講座)-副教授-女,一般教師(含客座及講座)-助理教授-男,一般教師(含客座及講座)-助理教授-女,一般教師(含客座及講座)-講師-男,一般教師(含客座及講座)-講師-女,專業技術人員及教師-教授-男,專業技術人員及教師-教授-女,專業技術人員及教師-副教授-男,專業技術人員及教師-副教授-女,專業技術人員及教師-助理教授-男,專業技術人員及教師-助理教授-女,專業技術人員及教師-講師-男,專業技術人員及教師-講師-女,專案教學人員-教授-男,專案教學人員-教授-女,專案教學人員-副教授-男,專案教學人員-副教授-女,專案教學人員-助理教授-男,專案教學人員-助理教授-女,專案教學人員-講師-男,專案教學人員-講師-女,其他教師-教官-男,其他教師-教官-女,其他教師-護理教師-男,其他教師-護理教師-女,其他教師-護理臨床指導教師-男,其他教師-護理臨床指導教師-女,其他教師-運動教練-男,其他教師-運動教練-女,其他教師-助教-男,其他教師-助教-女,縣市名稱,體系別
0042,國立澎湖科技大學,日,碩士,0,0,0,1,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,16 澎湖縣,2 技職
0042,國立澎湖科技大學,日,學士,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16 澎湖縣,2 技職
0042,國立澎湖科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16 澎湖縣,2 技職
0043,國立勤益科技大學,日,博士,71,15,67,20,13,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
0043,國立勤益科技大學,日,碩士,3,2,19,7,10,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,06 臺中市,2 技職
0043,國立勤益科技大學,日,學士,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
0043,國立勤益科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
0044,國立體育大學,日,博士,21,4,14,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
0044,國立體育大學,日,碩士,3,0,4,6,1,3,3,5,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,03 桃園市,1 一般
0044,國立體育大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,03 桃園市,1 一般
0046,國立臺北護理健康大學,日,博士,13,22,18,34,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
0046,國立臺北護理健康大學,日,碩士,0,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,23,0,0,0,0,30 臺北市,2 技職
0046,國立臺北護理健康大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
0047,國立高雄餐旅大學,日,博士,11,10,31,21,10,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
0047,國立高雄餐旅大學,日,碩士,2,1,5,1,8,2,2,2,6,0,1,0,4,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
0047,國立高雄餐旅大學,日,學士,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,50 高雄市,2 技職
0047,國立高雄餐旅大學,日,專科,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
0047,國立高雄餐旅大學,修,博士,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
0048,國立金門大學,日,博士,16,0,47,24,25,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,71 金門縣,1 一般
0048,國立金門大學,日,碩士,1,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,71 金門縣,1 一般
0048,國立金門大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71 金門縣,1 一般
0049,國立臺灣體育運動大學,日,博士,12,3,14,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0049,國立臺灣體育運動大學,日,碩士,3,3,4,3,7,1,5,4,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,4,1,0,0,19 臺中市,1 一般
0049,國立臺灣體育運動大學,日,學士,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,19 臺中市,1 一般
0049,國立臺灣體育運動大學,修,博士,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0050,國立臺中科技大學,日,博士,37,29,64,59,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
0050,國立臺中科技大學,日,碩士,7,3,9,12,8,25,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,4,0,1,0,23,0,0,0,0,19 臺中市,2 技職
0050,國立臺中科技大學,日,學士,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,19 臺中市,2 技職
0050,國立臺中科技大學,修,博士,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
0050,國立臺中科技大學,修,碩士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
0051,國立臺北商業大學,日,博士,23,9,44,37,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
0051,國立臺北商業大學,日,碩士,2,1,4,5,2,2,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,30 臺北市,2 技職
0051,國立臺北商業大學,日,學士,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,30 臺北市,2 技職
0052,國立屏東大學,日,博士,48,23,81,60,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13 屏東縣,1 一般
0052,國立屏東大學,日,碩士,2,1,5,1,4,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,2,13 屏東縣,1 一般
0052,國立屏東大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13 屏東縣,1 一般
0052,國立屏東大學,修,博士,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,1 一般
0144,國立臺灣戲曲學院,日,博士,1,0,2,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
0144,國立臺灣戲曲學院,日,碩士,1,1,2,1,0,3,3,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
0144,國立臺灣戲曲學院,日,學士,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
0144,國立臺灣戲曲學院,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
0221,國立臺南護理專科學校,日,博士,3,1,7,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,2 技職
0221,國立臺南護理專科學校,日,碩士,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,21 臺南市,2 技職
0221,國立臺南護理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,21 臺南市,2 技職
0222,國立臺東專科學校,日,博士,7,1,7,2,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
0222,國立臺東專科學校,日,碩士,0,0,0,0,4,2,6,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
0222,國立臺東專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
1001,東海大學,日,博士,116,19,110,48,76,63,1,0,1,0,0,0,0,0,0,0,3,1,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,日,碩士,6,2,11,7,3,1,14,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,9,4,0,0,0,0,0,0,2,3,19 臺中市,1 一般
1001,東海大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,19 臺中市,1 一般
1002,輔仁大學,日,博士,89,54,140,102,84,79,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,日,碩士,7,8,14,10,6,5,10,20,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,8,7,0,1,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,日,學士,4,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,修,博士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1003,東吳大學,日,博士,87,37,67,70,36,28,0,0,0,0,0,0,0,0,0,0,9,2,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1003,東吳大學,日,碩士,4,3,6,7,0,0,16,21,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,1,30 臺北市,1 一般
1003,東吳大學,日,學士,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1003,東吳大學,日,其他,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1003,東吳大學,修,博士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1003,東吳大學,修,碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1004,中原大學,日,博士,113,18,97,50,87,50,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1004,中原大學,日,碩士,2,0,6,5,4,0,9,9,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1004,中原大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1004,中原大學,修,博士,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1005,淡江大學,日,博士,157,42,186,118,69,81,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,日,碩士,3,1,10,8,3,1,19,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,8,0,2,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,日,學士,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,01 新北市,1 一般
1005,淡江大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1006,中國文化大學,日,博士,124,34,156,97,94,71,0,0,1,0,1,1,0,0,0,0,1,0,2,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,日,碩士,8,6,15,10,11,4,18,12,2,1,6,2,6,7,0,0,0,0,0,0,1,0,2,0,3,6,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,日,學士,2,2,1,4,1,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,日,專科,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,日,其他,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,修,博士,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,修,碩士,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1007,逢甲大學,日,博士,158,27,186,47,97,46,1,1,0,0,4,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1007,逢甲大學,日,碩士,1,1,3,0,7,1,21,10,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,1,19 臺中市,1 一般
1007,逢甲大學,日,學士,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1007,逢甲大學,日,其他,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1008,靜宜大學,日,博士,55,22,68,55,42,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,1,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,日,碩士,4,2,7,0,3,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,日,學士,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,修,博士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1009,長庚大學,日,博士,123,40,109,37,83,66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,日,碩士,0,2,0,2,16,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,日,學士,18,4,25,2,25,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,日,博士,76,13,68,34,52,34,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,日,碩士,2,0,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,日,學士,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1011,中華大學,日,博士,53,13,56,26,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1011,中華大學,日,碩士,1,1,3,3,2,1,6,22,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1011,中華大學,日,學士,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1012,大葉大學,日,博士,39,7,66,25,42,29,0,0,0,0,0,0,0,0,0,0,3,0,1,2,12,6,0,1,0,0,0,0,0,0,0,0,0,0,07 彰化縣,1 一般
1012,大葉大學,日,碩士,0,1,9,10,13,11,1,0,0,0,3,0,1,0,0,0,1,0,1,0,11,3,9,12,6,1,0,1,0,0,0,0,0,0,07 彰化縣,1 一般
1012,大葉大學,日,學士,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,07 彰化縣,1 一般
1012,大葉大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,1 一般
1013,華梵大學,日,博士,15,2,31,10,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1013,華梵大學,日,碩士,1,0,1,1,4,2,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,01 新北市,1 一般
1013,華梵大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1013,華梵大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1014,義守大學,日,博士,81,23,125,39,74,66,0,1,1,0,0,0,0,0,0,0,1,0,2,1,9,9,0,0,1,0,0,0,0,0,0,0,0,0,12 高雄市,1 一般
1014,義守大學,日,碩士,1,0,4,1,2,1,10,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,2,3,0,0,0,0,0,0,0,0,12 高雄市,1 一般
1014,義守大學,日,學士,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12 高雄市,1 一般
1014,義守大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,1 一般
1014,義守大學,修,博士,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,1 一般
1015,世新大學,日,博士,43,26,59,56,36,23,0,1,0,0,1,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1015,世新大學,日,碩士,4,0,7,3,3,4,15,7,0,0,1,0,2,3,0,0,0,0,0,0,1,0,6,2,3,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1015,世新大學,日,學士,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1015,世新大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1016,銘傳大學,日,博士,64,24,127,92,86,77,0,0,0,0,0,0,0,0,0,0,12,1,1,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1016,銘傳大學,日,碩士,3,0,7,11,9,3,16,15,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,1,0,30 臺北市,1 一般
1016,銘傳大學,日,學士,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1016,銘傳大學,日,專科,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1016,銘傳大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1016,銘傳大學,修,博士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1017,實踐大學,日,博士,25,11,59,30,47,35,0,1,0,0,0,0,0,0,0,0,3,0,1,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1017,實踐大學,日,碩士,6,1,14,10,17,9,7,17,0,0,0,1,1,1,0,0,1,1,1,1,5,8,6,11,4,1,0,1,0,0,0,0,0,0,30 臺北市,1 一般
1017,實踐大學,日,學士,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1017,實踐大學,日,其他,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1017,實踐大學,修,學士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1018,朝陽科技大學,日,博士,46,12,90,48,74,37,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1018,朝陽科技大學,日,碩士,3,3,6,3,13,10,12,6,0,0,1,0,4,0,0,0,0,0,0,0,2,1,2,9,5,3,0,1,0,0,0,0,0,0,06 臺中市,2 技職
1018,朝陽科技大學,日,學士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1018,朝陽科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1018,朝陽科技大學,修,博士,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1019,高雄醫學大學,日,博士,111,46,76,47,67,72,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,1 一般
1019,高雄醫學大學,日,碩士,13,1,14,6,24,12,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,50 高雄市,1 一般
1019,高雄醫學大學,日,學士,11,0,13,2,12,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,1 一般
1020,南華大學,日,博士,30,5,51,25,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1020,南華大學,日,碩士,0,0,3,2,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1020,南華大學,日,學士,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1021,真理大學,日,博士,25,1,60,37,51,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1021,真理大學,日,碩士,8,1,11,4,7,3,12,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
1021,真理大學,日,學士,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,01 新北市,1 一般
1022,大同大學,日,博士,50,7,33,12,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1022,大同大學,日,碩士,5,0,3,0,4,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1022,大同大學,日,學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1023,南臺科技大學,日,博士,79,11,149,40,87,63,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1023,南臺科技大學,日,碩士,1,0,12,5,8,2,25,30,0,0,1,2,2,0,1,1,0,0,0,0,0,0,2,5,5,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職
