學年度,學期（上學期為1；下學期為2）,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀雙主修人次男,修讀雙主修人次女
106,2,私立,一般大學,1001,東海大學,4211027,法律學系,學士班(日間),3,7
106,2,私立,一般大學,1001,東海大學,5111028,生命科學系,學士班(日間),0,6
106,2,私立,一般大學,1001,東海大學,5311030,化學系,學士班(日間),0,2
106,2,私立,一般大學,1001,東海大學,5331032,應用物理學系,學士班(日間),3,1
106,2,私立,一般大學,1001,東海大學,5411034,應用數學系,學士班(日間),1,1
106,2,私立,一般大學,1001,東海大學,5421035,統計學系,學士班(日間),1,3
106,2,私立,一般大學,1001,東海大學,6134036,資訊管理學系,學士班(日間),0,2
106,2,私立,一般大學,1001,東海大學,7111042,化學工程與材料工程學系,學士班(日間),1,0
106,2,私立,一般大學,1001,東海大學,7121045,環境科學與工程學系,學士班(日間),0,1
106,2,私立,一般大學,1001,東海大學,7141039,資訊工程學系,學士班(日間),8,2
106,2,私立,一般大學,1001,東海大學,7141039,資訊工程學系,學士班(進修),1,0
106,2,私立,一般大學,1001,東海大學,7191044,工業工程與經營資訊學系,學士班(日間),1,0
106,2,私立,一般大學,1001,東海大學,7211052,食品科學系,學士班(日間),1,0
106,2,私立,一般大學,1001,東海大學,7312049,景觀學系,學士班(日間),0,1
106,2,私立,一般大學,1001,東海大學,8112051,畜產與生物科技學系,學士班(日間),0,2
106,2,私立,一般大學,1001,東海大學,9231053,社會工作學系,學士班(日間),3,5
106,2,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),0,3
106,2,私立,一般大學,1001,東海大學,10152055,運動休閒與健康管理學位學程,學士班(進修),1,3
106,2,私立,一般大學,1002,輔仁大學,1114046,教育領導與科技發展學士學位學程,學士班(日間),5,4
106,2,私立,一般大學,1002,輔仁大學,2122078,應用美術學系,學士班(日間),0,1
106,2,私立,一般大學,1002,輔仁大學,2122087,藝術與文化創意學士學位學程,學士班(進修),0,2
106,2,私立,一般大學,1002,輔仁大學,2125082,織品服裝學系,學士班(日間),3,15
106,2,私立,一般大學,1002,輔仁大學,2151034,音樂學系,學士班(日間),0,3
106,2,私立,一般大學,1002,輔仁大學,2211006,天主教研修學士學位學程,學士班(日間),2,5
106,2,私立,一般大學,1002,輔仁大學,2211019,宗教學系,學士班(日間),14,24
106,2,私立,一般大學,1002,輔仁大學,2211019,宗教學系,學士班(進修),1,1
106,2,私立,一般大學,1002,輔仁大學,2221074,歷史學系,學士班(日間),22,20
106,2,私立,一般大學,1002,輔仁大學,2231037,哲學系,學士班(日間),22,18
106,2,私立,一般大學,1002,輔仁大學,2231037,哲學系,學士班(進修),3,1
106,2,私立,一般大學,1002,輔仁大學,2311009,日本語文學系,學士班(日間),5,15
106,2,私立,一般大學,1002,輔仁大學,2311009,日本語文學系,學士班(進修),5,1
106,2,私立,一般大學,1002,輔仁大學,2311016,西班牙語文學系,學士班(日間),1,14
106,2,私立,一般大學,1002,輔仁大學,2311021,法國語文學系,學士班(日間),5,19
106,2,私立,一般大學,1002,輔仁大學,2311033,英國語文學系,學士班(日間),3,12
106,2,私立,一般大學,1002,輔仁大學,2311033,英國語文學系,學士班(進修),2,4
106,2,私立,一般大學,1002,輔仁大學,2311057,義大利語文學系,學士班(日間),1,13
106,2,私立,一般大學,1002,輔仁大學,2311072,德語語文學系,學士班(日間),2,16
106,2,私立,一般大學,1002,輔仁大學,2322003,中國文學系,學士班(日間),10,19
106,2,私立,一般大學,1002,輔仁大學,2322003,中國文學系,學士班(進修),4,5
106,2,私立,一般大學,1002,輔仁大學,3111055,經濟學系,學士班(日間),4,8
106,2,私立,一般大學,1002,輔仁大學,3111055,經濟學系,學士班(進修),2,1
106,2,私立,一般大學,1002,輔仁大學,3131007,心理學系,學士班(日間),3,11
106,2,私立,一般大學,1002,輔仁大學,3131081,臨床心理學系,學士班(日間),2,3
106,2,私立,一般大學,1002,輔仁大學,3141023,社會學系,學士班(日間),6,13
106,2,私立,一般大學,1002,輔仁大學,3211001,大眾傳播學士學位學程,學士班(進修),0,2
106,2,私立,一般大學,1002,輔仁大學,3212053,新聞傳播學系,學士班(日間),1,16
106,2,私立,一般大學,1002,輔仁大學,3213070,影像傳播學系,學士班(日間),4,17
106,2,私立,一般大學,1002,輔仁大學,3222065,圖書資訊學系,學士班(日間),2,9
106,2,私立,一般大學,1002,輔仁大學,3222065,圖書資訊學系,學士班(進修),0,1
106,2,私立,一般大學,1002,輔仁大學,4111054,會計學系,學士班(日間),4,10
106,2,私立,一般大學,1002,輔仁大學,4121027,金融與國際企業學系,學士班(日間),12,15
106,2,私立,一般大學,1002,輔仁大學,4131015,企業管理學系,學士班(日間),6,11
106,2,私立,一般大學,1002,輔仁大學,4131039,商業管理學士學位學程,學士班(進修),2,6
106,2,私立,一般大學,1002,輔仁大學,4143069,廣告傳播學系,學士班(日間),0,5
106,2,私立,一般大學,1002,輔仁大學,4211020,法律學系,學士班(日間),3,11
106,2,私立,一般大學,1002,輔仁大學,4211020,法律學系,學士班(進修),2,2
106,2,私立,一般大學,1002,輔仁大學,4211020,學士後法律學系,學士班(日間),0,1
106,2,私立,一般大學,1002,輔仁大學,4211038,財經法律學系,學士班(日間),2,5
106,2,私立,一般大學,1002,輔仁大學,5111011,生命科學系,學士班(日間),0,7
106,2,私立,一般大學,1002,輔仁大學,5191080,營養科學系,學士班(日間),0,3
106,2,私立,一般大學,1002,輔仁大學,5311005,化學系,學士班(日間),0,2
106,2,私立,一般大學,1002,輔仁大學,5331022,物理學系,學士班(日間),2,1
106,2,私立,一般大學,1002,輔仁大學,5411073,數學系,學士班(日間),11,4
106,2,私立,一般大學,1002,輔仁大學,5421049,統計資訊學系,學士班(日間),4,8
106,2,私立,一般大學,1002,輔仁大學,6131058,資訊工程學系,學士班(日間),2,4
106,2,私立,一般大學,1002,輔仁大學,6131059,資訊管理學系,學士班(日間),6,8
106,2,私立,一般大學,1002,輔仁大學,6132050,軟體工程與數位創意學士學位學程,學士班(進修),1,0
106,2,私立,一般大學,1002,輔仁大學,6199086,醫學資訊與創新應用學士學位學程,學士班(日間),0,3
106,2,私立,一般大學,1002,輔仁大學,7141064,電機工程學系,學士班(日間),4,0
106,2,私立,一般大學,1002,輔仁大學,7211035,食品科學系,學士班(日間),2,6
106,2,私立,一般大學,1002,輔仁大學,7312052,景觀設計學系,學士班(日間),1,3
106,2,私立,一般大學,1002,輔仁大學,9121085,醫學系,學士班(日間),0,1
106,2,私立,一般大學,1002,輔仁大學,9131088,護理學系,學士班(日間),0,3
106,2,私立,一般大學,1002,輔仁大學,9152084,職能治療學系,學士班(日間),0,3
106,2,私立,一般大學,1002,輔仁大學,9191004,公共衛生學系,學士班(日間),1,15
106,2,私立,一般大學,1002,輔仁大學,9199018,呼吸治療學系,學士班(日間),1,1
106,2,私立,一般大學,1002,輔仁大學,9221017,兒童與家庭學系,學士班(日間),1,6
106,2,私立,一般大學,1002,輔仁大學,9231024,社會工作學系,學士班(日間),0,8
106,2,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,學士班(日間),2,13
106,2,私立,一般大學,1002,輔仁大學,10141089,體育學系,學士班(日間),5,13
106,2,私立,一般大學,1003,東吳大學,2151001,音樂學系,學士班(日間),1,6
106,2,私立,一般大學,1003,東吳大學,2221006,歷史學系,學士班(日間),16,21
106,2,私立,一般大學,1003,東吳大學,2231007,哲學系,學士班(日間),5,28
106,2,私立,一般大學,1003,東吳大學,2311004,英文學系,學士班(日間),16,43
106,2,私立,一般大學,1003,東吳大學,2311004,英文學系,學士班(進修),0,2
106,2,私立,一般大學,1003,東吳大學,2311005,日本語文學系,學士班(日間),13,41
106,2,私立,一般大學,1003,東吳大學,2311005,日本語文學系,學士班(進修),0,1
106,2,私立,一般大學,1003,東吳大學,2311012,德國文化學系,學士班(日間),10,39
106,2,私立,一般大學,1003,東吳大學,2322002,中國文學系,學士班(日間),24,64
106,2,私立,一般大學,1003,東吳大學,2322002,中國文學系,學士班(進修),0,1
106,2,私立,一般大學,1003,東吳大學,3111008,經濟學系,學士班(日間),17,29
106,2,私立,一般大學,1003,東吳大學,3121009,政治學系,學士班(日間),18,25
106,2,私立,一般大學,1003,東吳大學,3131011,心理學系,學士班(日間),2,13
106,2,私立,一般大學,1003,東吳大學,3141010,社會學系,學士班(日間),15,40
106,2,私立,一般大學,1003,東吳大學,4111015,會計學系,學士班(日間),5,4
106,2,私立,一般大學,1003,東吳大學,4121027,財務工程與精算數學系,學士班(日間),10,2
106,2,私立,一般大學,1003,東吳大學,4131016,企業管理學系,學士班(日間),4,20
106,2,私立,一般大學,1003,東吳大學,4141019,國際經營與貿易學系,學士班(日間),3,10
106,2,私立,一般大學,1003,東吳大學,4199031,巨量資料管理學院學士學位學程,學士班(日間),1,5
106,2,私立,一般大學,1003,東吳大學,4211021,法律學系,學士班(日間),13,24
106,2,私立,一般大學,1003,東吳大學,5122022,微生物學系,學士班(日間),0,5
106,2,私立,一般大學,1003,東吳大學,5311023,化學系,學士班(日間),1,1
106,2,私立,一般大學,1003,東吳大學,5331024,物理學系,學士班(日間),2,0
106,2,私立,一般大學,1003,東吳大學,5411025,數學系,學士班(日間),7,2
106,2,私立,一般大學,1003,東吳大學,6131028,資訊管理學系,學士班(日間),3,2
106,2,私立,一般大學,1003,東吳大學,9231030,社會工作學系,學士班(日間),12,40
106,2,私立,一般大學,1004,中原大學,1113002,特殊教育學系,學士班(日間),0,10
106,2,私立,一般大學,1004,中原大學,2124009,室內設計學系,學士班(日間),0,3
106,2,私立,一般大學,1004,中原大學,2311005,應用外國語文學系,學士班(日間),2,6
106,2,私立,一般大學,1004,中原大學,2323004,應用華語文學系,學士班(日間),1,8
106,2,私立,一般大學,1004,中原大學,3131011,心理學系,學士班(日間),3,8
106,2,私立,一般大學,1004,中原大學,4111013,會計學系,學士班(日間),3,6
106,2,私立,一般大學,1004,中原大學,4121019,財務金融學系,學士班(日間),6,7
106,2,私立,一般大學,1004,中原大學,4131014,企業管理學系,學士班(日間),6,23
106,2,私立,一般大學,1004,中原大學,4141018,國際經營與貿易學系,學士班(日間),2,14
106,2,私立,一般大學,1004,中原大學,4212021,財經法律學系,學士班(日間),1,8
106,2,私立,一般大學,1004,中原大學,5121022,生物科技學系,學士班(日間),3,3
106,2,私立,一般大學,1004,中原大學,5331024,物理學系,學士班(日間),1,0
106,2,私立,一般大學,1004,中原大學,5411027,應用數學系,學士班(日間),1,2
106,2,私立,一般大學,1004,中原大學,6131028,資訊管理學系,學士班(日間),0,3
106,2,私立,一般大學,1004,中原大學,7111037,化學工程學系,學士班(日間),1,0
106,2,私立,一般大學,1004,中原大學,7141029,電機工程學系,學士班(日間),1,0
106,2,私立,一般大學,1004,中原大學,7141030,電子工程學系,學士班(日間),1,0
106,2,私立,一般大學,1004,中原大學,7141031,資訊工程學系,學士班(日間),1,0
106,2,私立,一般大學,1004,中原大學,7141033,電機資訊學院學士班,學士班(日間),1,0
106,2,私立,一般大學,1004,中原大學,7151034,機械工程學系,學士班(日間),1,0
106,2,私立,一般大學,1004,中原大學,7191041,工業與系統工程學系,學士班(日間),1,1
106,2,私立,一般大學,1004,中原大學,7311046,建築學系,學士班(日間),0,1
106,2,私立,一般大學,1004,中原大學,7321035,土木工程學系,學士班(日間),1,3
106,2,私立,一般大學,1005,淡江大學,1116092,教育科技學系,學士班(日間),1,16
106,2,私立,一般大學,1005,淡江大學,2221078,歷史學系,學士班(日間),16,19
106,2,私立,一般大學,1005,淡江大學,2311081,俄國語文學系,學士班(日間),3,3
106,2,私立,一般大學,1005,淡江大學,2311082,日本語文學系,學士班(日間),9,26
106,2,私立,一般大學,1005,淡江大學,2311084,西班牙語文學系,學士班(日間),5,24
106,2,私立,一般大學,1005,淡江大學,2311085,德國語文學系,學士班(日間),2,14
106,2,私立,一般大學,1005,淡江大學,2311086,法國語文學系,學士班(日間),3,39
106,2,私立,一般大學,1005,淡江大學,2311088,英文學系,學士班(日間),7,34
106,2,私立,一般大學,1005,淡江大學,2322090,中國文學學系,學士班(日間),3,38
106,2,私立,一般大學,1005,淡江大學,3111075,產業經濟學系,學士班(日間),4,6
106,2,私立,一般大學,1005,淡江大學,3111076,經濟學系,學士班(日間),7,16
106,2,私立,一般大學,1005,淡江大學,3121074,全球政治經濟學系全英語學士班,學士班(日間),0,1
106,2,私立,一般大學,1005,淡江大學,3122059,外交與國際關係學系全英語學士班,學士班(日間),0,1
106,2,私立,一般大學,1005,淡江大學,3211055,大眾傳播學系,學士班(日間),1,2
106,2,私立,一般大學,1005,淡江大學,3214054,資訊傳播學系,學士班(日間),0,2
106,2,私立,一般大學,1005,淡江大學,3222052,資訊與圖書館學系,學士班(日間),5,22
106,2,私立,一般大學,1005,淡江大學,4111051,會計學系,學士班(日間),3,5
106,2,私立,一般大學,1005,淡江大學,4121035,商管學院全球財務管理全英語學士學位學程,學士班(日間),0,1
106,2,私立,一般大學,1005,淡江大學,4121037,財務金融學系,學士班(日間),0,6
106,2,私立,一般大學,1005,淡江大學,4123033,保險學系,學士班(日間),1,9
106,2,私立,一般大學,1005,淡江大學,4131040,國際企業學系,學士班(日間),2,12
106,2,私立,一般大學,1005,淡江大學,4131047,管理科學學系,學士班(日間),5,7
106,2,私立,一般大學,1005,淡江大學,4131049,企業管理學系,學士班(日間),4,13
106,2,私立,一般大學,1005,淡江大學,4134061,公共行政學系,學士班(日間),6,17
106,2,私立,一般大學,1005,淡江大學,5311031,化學學系,學士班(日間),1,0
106,2,私立,一般大學,1005,淡江大學,5331030,物理學系,學士班(日間),0,1
106,2,私立,一般大學,1005,淡江大學,5421024,統計學系,學士班(日間),2,7
106,2,私立,一般大學,1005,淡江大學,6131018,資訊工程學系,學士班(日間),4,0
106,2,私立,一般大學,1005,淡江大學,6131023,資訊管理學系,學士班(日間),0,7
106,2,私立,一般大學,1005,淡江大學,7141019,電機工程學系,學士班(日間),0,1
106,2,私立,一般大學,1005,淡江大學,7321012,土木工程學系,學士班(日間),2,1
106,2,私立,一般大學,1005,淡江大學,10411002,運輸管理學系,學士班(日間),0,9
106,2,私立,一般大學,1006,中國文化大學,2112060,數位媒體學士學位學程,學士班(進修),0,1
106,2,私立,一般大學,1006,中國文化大學,2151007,中國音樂學系,學士班(日間),0,1
106,2,私立,一般大學,1006,中國文化大學,2151040,音樂學系,學士班(日間),0,3
106,2,私立,一般大學,1006,中國文化大學,2152008,中國戲劇學系,學士班(日間),2,0
106,2,私立,一般大學,1006,中國文化大學,2152043,戲劇學系,學士班(日間),2,4
106,2,私立,一般大學,1006,中國文化大學,2221098,史學系,學士班(日間),3,4
106,2,私立,一般大學,1006,中國文化大學,2231081,哲學系,學士班(日間),1,4
106,2,私立,一般大學,1006,中國文化大學,2311010,韓國語文學系,學士班(日間),3,15
106,2,私立,一般大學,1006,中國文化大學,2311047,俄國語文學系,學士班(日間),1,2
106,2,私立,一般大學,1006,中國文化大學,2311052,英國語文學系,學士班(日間),1,3
106,2,私立,一般大學,1006,中國文化大學,2311077,日本語文學系,學士班(日間),7,22
106,2,私立,一般大學,1006,中國文化大學,2311079,德國語文學系,學士班(日間),0,2
106,2,私立,一般大學,1006,中國文化大學,2311089,法國語文學系,學士班(日間),0,4
106,2,私立,一般大學,1006,中國文化大學,2322001,中國文學系,學士班(日間),1,1
106,2,私立,一般大學,1006,中國文化大學,3111099,經濟學系,學士班(日間),5,1
106,2,私立,一般大學,1006,中國文化大學,3121061,政治學系,學士班(日間),1,1
106,2,私立,一般大學,1006,中國文化大學,3131004,心理輔導學系,學士班(日間),0,4
106,2,私立,一般大學,1006,中國文化大學,3199049,勞工關係學系,學士班(日間),0,2
106,2,私立,一般大學,1006,中國文化大學,3211036,大眾傳播學系,學士班(日間),2,3
106,2,私立,一般大學,1006,中國文化大學,3211101,資訊傳播學系,學士班(日間),2,1
106,2,私立,一般大學,1006,中國文化大學,3212033,新聞學系,學士班(日間),0,10
106,2,私立,一般大學,1006,中國文化大學,4111065,會計學系,學士班(日間),5,4
106,2,私立,一般大學,1006,中國文化大學,4121037,財務金融學系,學士班(日間),2,2
106,2,私立,一般大學,1006,中國文化大學,4121037,財務金融學系,學士班(進修),0,1
106,2,私立,一般大學,1006,中國文化大學,4131015,國際企業管理學系,學士班(日間),6,1
106,2,私立,一般大學,1006,中國文化大學,4134012,行政管理學系,學士班(日間),3,0
106,2,私立,一般大學,1006,中國文化大學,4141041,國際貿易學系,學士班(日間),4,3
106,2,私立,一般大學,1006,中國文化大學,4143013,廣告學系,學士班(日間),1,6
106,2,私立,一般大學,1006,中國文化大學,4211020,法律學系,學士班(日間),6,14
106,2,私立,一般大學,1006,中國文化大學,5111091,生命科學系,學士班(日間),2,0
106,2,私立,一般大學,1006,中國文化大學,5191057,保健營養學系,學士班(日間),3,8
106,2,私立,一般大學,1006,中國文化大學,5321083,土地資源學系,學士班(日間),0,2
106,2,私立,一般大學,1006,中國文化大學,5321112,地質學系,學士班(日間),1,1
106,2,私立,一般大學,1006,中國文化大學,5322097,大氣科學系,學士班(日間),2,1
106,2,私立,一般大學,1006,中國文化大學,5411114,應用數學系,學士班(日間),0,2
106,2,私立,一般大學,1006,中國文化大學,6131021,資訊工程學系,學士班(日間),3,1
106,2,私立,一般大學,1006,中國文化大學,6132006,資訊管理學系,學士班(日間),2,1
106,2,私立,一般大學,1006,中國文化大學,7111028,化學工程與材料工程學系,學士班(日間),2,0
106,2,私立,一般大學,1006,中國文化大學,7141085,電機工程學系,學士班(日間),1,0
106,2,私立,一般大學,1006,中國文化大學,7312103,景觀學系,學士班(日間),0,2
106,2,私立,一般大學,1006,中國文化大學,8121106,園藝暨生物技術學系,學士班(日間),0,1
106,2,私立,一般大學,1006,中國文化大學,9299082,社會福利學系,學士班(日間),2,8
106,2,私立,一般大學,1006,中國文化大學,10141002,技擊運動暨國術學系,學士班(日間),2,0
106,2,私立,一般大學,1006,中國文化大學,10142093,運動與健康促進學系,學士班(日間),0,2
106,2,私立,一般大學,1006,中國文化大學,10151005,觀光事業學系,學士班(日間),2,3
106,2,私立,一般大學,1007,逢甲大學,2124007,室內設計進修學士班,學士班(進修),5,0
106,2,私立,一般大學,1007,逢甲大學,2311002,外國語文學系,學士班(日間),4,5
106,2,私立,一般大學,1007,逢甲大學,2322001,中國文學系,學士班(日間),1,8
106,2,私立,一般大學,1007,逢甲大學,3111009,經濟學系,學士班(日間),2,4
106,2,私立,一般大學,1007,逢甲大學,3111012,合作經濟暨社會事業經營學系,學士班(日間),1,4
106,2,私立,一般大學,1007,逢甲大學,4111017,會計學系,學士班(日間),0,1
106,2,私立,一般大學,1007,逢甲大學,4121025,財務金融學系,學士班(日間),0,1
106,2,私立,一般大學,1007,逢甲大學,4121028,財務工程與精算學士學位學程,學士班(日間),3,1
106,2,私立,一般大學,1007,逢甲大學,4122032,財稅學系,學士班(日間),0,2
106,2,私立,一般大學,1007,逢甲大學,4123029,風險管理與保險學系,學士班(日間),1,1
106,2,私立,一般大學,1007,逢甲大學,4131019,企業管理學系,學士班(日間),6,7
106,2,私立,一般大學,1007,逢甲大學,4131021,國際企業管理學士學位學程(英語專班),學士班(日間),1,0
106,2,私立,一般大學,1007,逢甲大學,4134086,土地管理學系,學士班(日間),1,2
106,2,私立,一般大學,1007,逢甲大學,4141024,國際經營與貿易學系,學士班(日間),1,2
106,2,私立,一般大學,1007,逢甲大學,5421040,統計學系,學士班(日間),1,1
106,2,私立,一般大學,1007,逢甲大學,7121075,環境工程與科學學系,學士班(日間),1,0
106,2,私立,一般大學,1007,逢甲大學,7122077,水利工程與資源保育學系,學士班(日間),0,1
106,2,私立,一般大學,1007,逢甲大學,7141044,電機工程學系,學士班(日間),1,0
106,2,私立,一般大學,1007,逢甲大學,7141047,光電學系,學士班(日間),0,2
106,2,私立,一般大學,1007,逢甲大學,7151061,機械與電腦輔助工程學系,學士班(日間),0,1
106,2,私立,一般大學,1007,逢甲大學,7162059,航太與系統工程學系,學士班(日間),1,1
106,2,私立,一般大學,1007,逢甲大學,7192074,纖維與複合材料學系,學士班(日間),3,1
106,2,私立,一般大學,1007,逢甲大學,7311083,建築專業學院學士班,學士班(日間),0,1
106,2,私立,一般大學,1007,逢甲大學,7313087,都市計畫與空間資訊學系,學士班(日間),0,1
106,2,私立,一般大學,1007,逢甲大學,7321063,土木工程學系,學士班(日間),1,1
106,2,私立,一般大學,1007,逢甲大學,10411093,運輸與物流學系,學士班(日間),0,1
106,2,私立,一般大學,1008,靜宜大學,2311004,英國語文學系,學士班(日間),1,9
106,2,私立,一般大學,1008,靜宜大學,2311005,西班牙語文學系,學士班(日間),3,8
106,2,私立,一般大學,1008,靜宜大學,2311006,日本語文學系,學士班(日間),2,2
106,2,私立,一般大學,1008,靜宜大學,2321002,台灣文學系,學士班(日間),54,125
106,2,私立,一般大學,1008,靜宜大學,2322003,中國文學系,學士班(日間),2,18
106,2,私立,一般大學,1008,靜宜大學,3211008,大眾傳播學系,學士班(日間),1,0
106,2,私立,一般大學,1008,靜宜大學,4111011,會計學系,學士班(日間),1,4
106,2,私立,一般大學,1008,靜宜大學,4121019,財務金融學系,學士班(日間),4,8
106,2,私立,一般大學,1008,靜宜大學,4131012,企業管理學系,學士班(日間),1,3
106,2,私立,一般大學,1008,靜宜大學,4131015,國際企業學系,學士班(日間),7,3
106,2,私立,一般大學,1008,靜宜大學,4191010,寰宇管理學士學位學程,學士班(日間),1,0
106,2,私立,一般大學,1008,靜宜大學,4211020,法律學系,學士班(日間),3,2
106,2,私立,一般大學,1008,靜宜大學,5191031,食品營養學系,學士班(日間),1,1
106,2,私立,一般大學,1008,靜宜大學,5212021,生態人文學系,學士班(日間),1,4
106,2,私立,一般大學,1008,靜宜大學,5421024,統計資訊學系,學士班(日間),2,2
106,2,私立,一般大學,1008,靜宜大學,5499025,財務與計算數學系,學士班(日間),160,115
106,2,私立,一般大學,1008,靜宜大學,6131027,資訊管理學系,學士班(日間),2,0
106,2,私立,一般大學,1008,靜宜大學,6132009,資訊傳播工程學系,學士班(日間),3,3
106,2,私立,一般大學,1008,靜宜大學,7141030,資訊工程學系,學士班(日間),0,1
106,2,私立,一般大學,1008,靜宜大學,9161035,化�菻~科學系,學士班(日間),1,7
106,2,私立,一般大學,1008,靜宜大學,9231032,社會工作與兒童少年福利學系,學士班(日間),2,3
106,2,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),3,4
106,2,私立,一般大學,1009,長庚大學,4131005,工商管理學系,學士班(日間),2,1
106,2,私立,一般大學,1009,長庚大學,4133007,醫務管理學系,學士班(日間),1,10
106,2,私立,一般大學,1009,長庚大學,5123012,生物醫學系,學士班(日間),0,2
106,2,私立,一般大學,1009,長庚大學,6131013,資訊管理學系,學士班(日間),0,2
106,2,私立,一般大學,1009,長庚大學,7141016,電子工程學系,學士班(日間),0,2
106,2,私立,一般大學,1009,長庚大學,9121028,醫學系,學士班(日間),3,0
106,2,私立,一般大學,1009,長庚大學,9171031,中醫學系,學士班(日間),175,157
106,2,私立,一般大學,1010,元智大學,2299049,人文社會學院英語學士學位學程,學士班(日間),0,1
106,2,私立,一般大學,1010,元智大學,4199018,管理學院,學士班(日間),1,3
106,2,私立,一般大學,1010,元智大學,6131011,資訊管理學系,學士班(日間),1,0
106,2,私立,一般大學,1010,元智大學,6131028,資訊工程學系,學士班(日間),1,0
106,2,私立,一般大學,1010,元智大學,7151037,機械工程學系,學士班(日間),2,1
106,2,私立,一般大學,1010,元智大學,7191043,工業工程與管理學系,學士班(日間),0,2
106,2,私立,一般大學,1011,中華大學,2311001,外國語文學系,學士班(日間),0,1
106,2,私立,一般大學,1011,中華大學,2311002,應用日語學系,學士班(日間),0,2
106,2,私立,一般大學,1011,中華大學,4121012,財務管理學系,學士班(日間),0,1
106,2,私立,一般大學,1011,中華大學,4131009,國際企業學系,學士班(日間),0,1
106,2,私立,一般大學,1011,中華大學,10131041,餐旅管理學系,學士班(日間),1,0
106,2,私立,一般大學,1012,大葉大學,2112011,視覺傳達設計學系,學士班(日間),1,0
106,2,私立,一般大學,1012,大葉大學,2112011,視覺傳達設計學系,學士班(進修),0,1
106,2,私立,一般大學,1012,大葉大學,2121002,造形藝術學系,學士班(日間),1,2
106,2,私立,一般大學,1012,大葉大學,2123012,工業設計學系,學士班(日間),1,0
106,2,私立,一般大學,1012,大葉大學,2124014,空間設計學系,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,2311004,英語學系,學士班(日間),1,2
106,2,私立,一般大學,1012,大葉大學,2311006,應用日語學系,學士班(日間),1,2
106,2,私立,一般大學,1012,大葉大學,3211018,傳播藝術學士學位學程,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,4111020,會計資訊學系,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,4121025,財務金融學系,學士班(日間),2,3
106,2,私立,一般大學,1012,大葉大學,4131024,國際企業管理學系,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,5121034,分子生物科技學系,學士班(日間),1,0
106,2,私立,一般大學,1012,大葉大學,7121054,環境工程學系,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,9141066,視光學系,學士班(日間),1,0
106,2,私立,一般大學,1012,大葉大學,9161064,藥用植物與保健學系,學士班(日間),1,0
106,2,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(日間),0,2
106,2,私立,一般大學,1012,大葉大學,10151069,觀光旅遊學系,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,10152072,運動健康管理學系,學士班(日間),0,1
106,2,私立,一般大學,1012,大葉大學,10199074,烘焙暨飲料調製學士學位學程,學士班(日間),0,1
106,2,私立,一般大學,1013,華梵大學,2211005,佛教學系,學士班(日間),1,0
106,2,私立,一般大學,1013,華梵大學,2231006,哲學系,學士班(日間),1,0
106,2,私立,一般大學,1013,華梵大學,2322003,中國文學系,學士班(日間),1,0
106,2,私立,一般大學,1014,義守大學,2111001,電影與電視學系,學士班(日間),0,1
106,2,私立,一般大學,1014,義守大學,2311002,應用英語學系,學士班(日間),0,1
106,2,私立,一般大學,1014,義守大學,2311003,應用日語學系,學士班(日間),0,1
106,2,私立,一般大學,1014,義守大學,4121016,財務金融學系,學士班(日間),1,0
106,2,私立,一般大學,1014,義守大學,4121017,國際財務金融學系,學士班(日間),1,0
106,2,私立,一般大學,1014,義守大學,4131013,國際企業經營學系,學士班(日間),0,2
106,2,私立,一般大學,1014,義守大學,7112034,材料科學與工程學系,學士班(日間),1,0
106,2,私立,一般大學,1014,義守大學,7141025,電機工程學系,學士班(日間),1,0
106,2,私立,一般大學,1014,義守大學,7193037,生物醫學工程學系,學士班(日間),0,2
106,2,私立,一般大學,1014,義守大學,7321032,土木與生態工程學系,學士班(日間),1,1
106,2,私立,一般大學,1014,義守大學,9191041,健康管理學系,學士班(進修),0,1
106,2,私立,一般大學,1014,義守大學,10151055,國際觀光餐旅學系,學士班(日間),0,1
106,2,私立,一般大學,1015,世新大學,2111018,廣播電視電影學系,學士班(日間),2,10
106,2,私立,一般大學,1015,世新大學,2112004,數位多媒體設計學系,學士班(日間),0,1
106,2,私立,一般大學,1015,世新大學,2311002,英語學系,學士班(日間),5,10
106,2,私立,一般大學,1015,世新大學,2311003,日本語文學系,學士班(日間),3,17
106,2,私立,一般大學,1015,世新大學,2322001,中國文學系,學士班(日間),2,7
106,2,私立,一般大學,1015,世新大學,3111005,經濟學系,學士班(日間),2,7
106,2,私立,一般大學,1015,世新大學,3141008,社會心理學系,學士班(日間),1,7
106,2,私立,一般大學,1015,世新大學,3212017,新聞學系,學士班(日間),4,16
